328	310
329	295
330	248
331	272
332	283
333	152
334	90
335	364
336	198
337	279
338	251
339	124
340	104
341	271
342	102
343	167
344	151
345	89
346	57
347	129
348	125
349	581
350	182
351	126
352	87
353	348
354	594
355	409
356	398
357	375
358	399
359	298
360	192
361	293
362	163
363	370
364	134
365	490
366	519
367	77
368	173
369	252
370	248
371	281
372	190
373	154
374	222
375	77
376	69
377	158
378	163
379	236
380	236
381	425
382	342
383	89
384	94
385	214
386	192
387	453
388	79
389	197
390	223
391	235
392	221
393	202
394	142
395	656
396	279
397	262
398	306
399	164
400	107
401	211
402	289
403	314
404	309
405	430
406	405
407	115
408	483
409	68
410	58
411	61
412	69
413	82
414	174
415	491
416	310
417	286
418	57
419	331
420	246
421	242
422	346
423	360
424	242
425	246
426	418
427	395
428	164
429	442
430	395
431	127
432	367
433	399
434	491
435	241
436	295
437	279
438	358
439	238
440	232
441	449
442	389
443	258
444	234
445	107
446	308
447	174
448	293
449	220
450	406
451	156
452	97
453	38
454	52
455	391
456	428
457	217
458	405
459	310
460	158
461	320
462	311
463	405
464	128
465	79
466	104
467	291
468	88
469	424
470	98
471	197
472	376
473	161
474	140
475	280
476	405
477	220
478	123
479	119
480	203
481	83
482	186
483	191
484	158
485	303
486	227
487	165
488	200
489	72
490	223
491	289
492	339
493	89
494	213
495	534
496	219
497	203
498	450
499	135
500	416
501	360
502	84
503	111
504	150
505	336
506	583
507	61
508	499
509	780
510	459
511	335
512	418
513	480
514	353
515	446
516	497
517	243
518	204
519	383
520	557
521	469
522	117
523	176
524	137
525	157
526	226
527	187
528	64
529	90
530	335
531	333
532	331
533	427
534	325
535	583
536	63
537	217
538	186
539	484
540	371
541	120
542	608
543	142
544	403
545	176
546	134
547	201
548	222
549	73
550	392
551	551
552	305
553	80
554	186
555	303
556	323
557	393
558	143
559	192
560	422
561	174
562	262
563	182
564	275
565	179
566	388
567	397
568	514
569	229
570	406
571	132
572	381
573	60
574	375
575	303
576	415
577	290
578	403
579	129
580	83
581	83
582	196
583	279
584	385
585	231
586	143
587	166
588	188
589	344
590	242
591	154
592	358
593	192
594	357
595	206
596	229
597	214
598	502
599	82
600	147
601	237
602	106
603	509
604	83
605	218
606	109
607	289
608	221
609	381
610	523
611	332
612	173
613	453
614	334
615	279
616	477
617	199
618	277
619	459
620	134
621	562
622	392
623	221
624	343
625	53
626	118
627	225
628	56
629	122
630	105
631	90
632	84
633	172
634	84
635	66
636	167
637	48
638	89
639	88
640	189
641	289
642	372
643	425
644	71
645	475
646	334
647	210
648	380
649	302
650	193
651	497
652	548
653	70
654	109
655	378
656	169
657	410
658	357
659	204
660	337
661	68
662	330
663	310
664	237
665	441
666	241
667	334
668	280
669	409
670	122
671	264
672	95
673	274
674	246
675	407
676	188
677	418
678	654
679	293
680	316
681	231
682	102
683	318
684	279
685	173
686	65
687	376
688	347
689	460
690	205
691	245
692	142
693	270
694	174
695	152
696	259
697	246
698	65
699	119
700	14
701	393
702	383
703	285
704	136
705	104
706	502
707	316
708	485
709	240
710	285
711	312
712	129
713	153
714	115
715	304
716	429
717	397
718	446
719	402
720	513
721	366
722	139
723	170
724	62
725	503
726	389
727	88
728	60
729	172
730	257
731	97
732	151
733	198
734	184
735	278
736	121
737	161
738	277
739	103
740	420
741	294
742	482
743	354
744	260
745	213
746	263
747	218
748	454
749	386
750	362
751	215
752	125
753	271
754	213
755	184
756	362
757	97
758	509
759	264
760	158
761	81
762	59
763	201
764	248
765	257
766	412
767	279
768	288
769	173
770	343
771	181
772	181
773	136
774	285
775	201
776	475
777	253
778	268
779	470
780	114
781	243
782	231
783	322
784	409
785	216
786	295
787	125
788	235
789	428
790	74
791	78
792	139
793	289
794	365
795	0
796	69
797	155
798	239
799	487
800	164
801	173
802	183
803	220
804	263
805	531
806	96
807	255
808	408
809	222
810	429
811	522
812	718
813	415
814	121
815	240
816	84
817	255
818	397
819	434
820	431
821	307
822	397
823	86
824	90
825	596
826	434
827	313
828	347
829	391
830	116
831	213
832	338
833	326
834	57
835	303
836	294
837	101
838	189
839	381
840	374
841	185
842	278
843	339
844	98
845	191
846	318
847	191
848	63
849	422
850	93
851	314
852	198
853	288
854	175
855	297
856	137
857	95
858	182
859	666
860	284
861	274
862	501
863	126
864	211
865	82
866	150
867	426
868	164
869	443
870	290
871	145
872	406
873	487
874	220
875	290
876	184
877	282
878	121
879	104
880	132
881	484
882	341
883	757
884	405
885	509
886	448
887	306
888	194
889	417
890	377
891	61
892	140
893	82
894	75
895	161
896	498
897	543
898	104
899	380
900	356
901	195
902	126
903	288
904	321
905	375
906	208
907	231
908	383
909	460
910	282
911	347
912	259
913	431
914	319
915	150
916	94
917	135
918	309
919	192
920	336
921	320
922	197
923	172
924	412
925	164
926	213
927	334
928	134
929	183
930	347
931	297
932	378
933	334
934	286
935	333
936	332
937	98
938	449
939	240
940	157
941	247
942	57
943	462
944	350
945	284
946	299
947	66
948	67
949	445
950	491
951	212
952	252
953	161
954	411
955	61
956	461
957	258
958	129
959	126
960	453
961	199
962	242
963	694
964	545
965	545
966	55
967	539
968	52
969	316
970	493
971	65
972	86
973	563
974	93
975	350
976	423
977	343
978	385
979	439
980	401
981	81
982	452
983	575
984	127
985	369
986	368
987	311
988	600
989	133
990	252
991	323
992	448
993	255
994	396
995	112
996	441
997	353
998	348
999	401
1000	361
1001	366
1002	291
1003	607
1004	135
1005	215
1006	178
1007	221
1008	229
1009	589
1010	586
1011	185
1012	514
1013	477
1014	444
1015	460
1016	294
1017	110
1018	349
1019	248
1020	134
1021	334
1022	209
1023	94
1024	190
1025	272
1026	331
1027	366
1028	308
1029	260
1030	521
1031	77
1032	151
1033	149
1034	104
1035	242
1036	265
1037	161
1038	446
1039	88
1040	322
1041	296
1042	243
1043	13
1044	265
1045	394
1046	259
1047	91
1048	240
1049	389
1050	105
1051	223
1052	394
1053	90
1054	215
1055	77
1056	391
1057	87
1058	407
1059	205
1060	169
1061	99
1062	251
1063	474
1064	370
1065	226
1066	112
1067	310
1068	181
1069	144
1070	451
1071	219
1072	307
1073	175
1074	111
1075	85
1076	158
1077	175
1078	369
1079	447
1080	359
1081	447
1082	79
1083	284
1084	477
1085	586
1086	420
1087	258
1088	248
1089	160
1090	175
1091	281
1092	256
1093	450
1094	479
1095	310
1096	393
1097	289
1098	146
1099	291
1100	320
1101	184
1102	286
1103	88
1104	116
1105	173
1106	421
1107	483
1108	127
1109	198
1110	161
1111	142
1112	254
1113	258
1114	266
1115	312
1116	277
1117	229
1118	532
1119	168
1120	199
1121	290
1122	16
1123	352
1124	92
1125	233
1126	194
1127	445
1128	303
1129	14
1130	186
1131	230
1132	389
1133	85
1134	260
1135	103
1136	86
1137	212
1138	323
1139	133
1140	136
1141	374
1142	278
1143	129
1144	14
1145	73
1146	198
1147	239
1148	365
1149	425
1150	524
1151	443
1152	246
1153	197
1154	427
1155	291
1156	310
1157	224
1158	362
1159	337
1160	294
1161	237
1162	287
1163	231
1164	310
1165	284
1166	331
1167	168
1168	307
1169	111
1170	336
1171	158
1172	246
1173	119
1174	365
1175	128
1176	144
1177	449
1178	192
1179	79
1180	407
1181	86
1182	335
1183	525
1184	280
1185	76
1186	266
1187	256
1188	207
1189	159
1190	457
1191	394
1192	260
1193	367
1194	585
1195	115
1196	104
1197	237
1198	311
1199	496
1200	91
1201	477
1202	367
1203	669
1204	304
1205	375
1206	556
1207	250
1208	417
1209	432
1210	441
1211	192
1212	140
1213	291
1214	303
1215	459
1216	465
1217	512
1218	454
1219	460
1220	470
1221	299
1222	317
1223	482
1224	377
1225	482
1226	281
1227	173
1228	539
1229	227
1230	276
1231	195
1232	263
1233	205
1234	419
1235	123
1236	117
1237	401
1238	301
1239	253
1240	295
1241	347
1242	157
1243	384
1244	238
1245	369
1246	369
1247	230
1248	270
1249	163
1250	86
1251	278
1252	105
1253	215
1254	228
1255	261
1256	160
1257	517
1258	272
1259	100
1260	102
1261	200
1262	132
1263	129
1264	125
1265	255
1266	197
1267	300
1268	242
1269	163
1270	146
1271	89
1272	186
1273	168
1274	83
1275	333
1276	231
1277	365
1278	205
1279	330
1280	536
1281	418
1282	331
1283	445
1284	362
1285	145
1286	377
1287	434
1288	379
1289	478
1290	224
1291	363
1292	359
1293	183
1294	431
1295	106
1296	403
1297	481
1298	537
1299	490
1300	387
1301	566
1302	368
1303	260
1304	294
1305	91
1306	366
1307	458
1308	245
1309	234
1310	286
1311	441
1312	218
1313	279
1314	291
1315	105
1316	230
1317	104
1318	393
1319	152
1320	304
1321	291
1322	345
1323	212
1324	287
1325	266
1326	285
1327	161
1328	143
1329	405
1330	174
1331	186
1332	181
1333	405
1334	185
1335	108
1336	91
1337	558
1338	191
1339	13
1340	268
1341	117
1342	495
1343	166
1344	397
1345	116
1346	560
1347	363
1348	464
1349	390
1350	137
1351	102
1352	353
1353	150
1354	240
1355	178
1356	118
1357	136
1358	223
1359	88
1360	88
1361	245
1362	173
1363	414
1364	558
1365	213
1366	15
1367	733
1368	690
1369	574
1370	188
1371	176
1372	154
1373	196
1374	224
1375	371
1376	43
1377	77
1378	54
1379	366
1380	377
1381	313
1382	96
1383	211
1384	358
1385	441
1386	194
1387	224
1388	84
1389	230
1390	406
1391	380
1392	370
1393	347
1394	347
1395	233
1396	365
1397	419
1398	341
1399	159
1400	345
1401	367
1402	318
1403	401
1404	328
1405	153
1406	378
1407	441
1408	101
1409	499
1410	215
1411	431
1412	190
1413	228
1414	411
1415	201
1416	153
1417	466
1418	128
1419	243
1420	310
1421	141
1422	599
1423	256
1424	230
1425	287
1426	104
1427	470
1428	233
1429	356
1430	204
1431	220
1432	228
1433	464
1434	271
1435	197
1436	211
1437	76
1438	226
1439	125
1440	91
1441	140
1442	150
1443	440
1444	431
1445	362
1446	268
1447	106
1448	128
1449	121
1450	453
1451	404
1452	381
1453	182
1454	380
1455	101
1456	343
1457	105
1458	99
1459	75
1460	339
1461	306
1462	442
1463	306
1464	375
1465	139
1466	176
1467	336
1468	376
1469	313
1470	174
1471	337
1472	66
1473	353
1474	297
1475	70
1476	208
1477	257
1478	357
1479	217
1480	140
1481	17
1482	336
1483	88
1484	77
1485	238
1486	199
1487	264
1488	247
1489	400
1490	388
1491	188
1492	77
1493	318
1494	223
1495	337
1496	176
1497	92
1498	354
1499	233
1500	248
1501	249
1502	440
1503	145
1504	301
1505	193
1506	191
1507	480
1508	303
1509	434
1510	355
1511	453
1512	270
1513	103
1514	71
1515	104
1516	492
1517	480
1518	425
1519	463
1520	309
1521	727
1522	337
1523	92
1524	84
1525	94
1526	296
1527	361
1528	476
1529	97
1530	144
1531	337
1532	354
1533	169
1534	248
1535	147
1536	249
1537	376
1538	331
1539	410
1540	143
1541	474
1542	425
1543	305
1544	310
1545	209
1546	249
1547	524
1548	265
1549	375
1550	415
1551	456
1552	335
1553	362
1554	417
1555	244
1556	112
1557	301
1558	374
1559	350
1560	102
1561	484
1562	231
1563	184
1564	72
1565	211
1566	446
1567	252
1568	343
1569	40
1570	419
1571	125
1572	432
1573	134
1574	226
1575	190
1576	88
1577	144
1578	161
1579	97
1580	124
1581	287
1582	262
1583	363
1584	226
1585	109
1586	489
1587	291
1588	189
1589	110
1590	156
1591	168
1592	560
1593	149
1594	601
1595	132
1596	158
1597	178
1598	560
1599	402
1600	431
1601	453
1602	439
1603	268
1604	754
1605	108
1606	99
1607	338
1608	0
1609	415
1610	0
1611	564
1612	265
1613	523
1614	442
1615	212
1616	367
1617	577
1618	176
1619	389
1620	282
1621	12
1622	175
1623	410
1624	387
1625	37
1626	450
1627	279
1628	328
1629	327
1630	331
1631	209
1632	86
1633	62
1634	393
1635	121
1636	252
1637	80
1638	341
1639	187
1640	226
1641	422
1642	231
1643	359
1644	209
1645	128
1646	158
1647	285
1648	136
1649	152
1650	123
1651	542
1652	339
1653	137
1654	125
1655	425
1656	379
1657	160
1658	258
1659	200
1660	499
1661	84
1662	117
1663	102
1664	110
1665	289
1666	81
1667	247
1668	175
1669	118
1670	75
1671	107
1672	84
1673	480
1674	237
1675	345
1676	426
1677	166
1678	256
1679	106
1680	109
1681	124
1682	496
1683	218
1684	515
1685	378
1686	273
1687	302
1688	398
1689	145
1690	396
1691	40
1692	177
1693	23
1694	411
1695	300
1696	49
1697	150
1698	287
1699	140
1700	407
1701	822
1702	73
1703	343
1704	162
1705	357
1706	201
1707	86
1708	137
1709	70
1710	164
1711	188
1712	484
1713	224
1714	514
1715	451
1716	270
1717	209
1718	227
1719	125
1720	283
1721	132
1722	65
1723	131
1724	368
1725	387
1726	108
1727	56
1728	230
1729	207
1730	421
1731	202
1732	473
1733	331
1734	213
1735	235
1736	425
1737	267
1738	267
1739	233
1740	214
1741	324
1742	499
1743	305
1744	204
1745	117
1746	462
1747	40
1748	277
1749	348
1750	372
1751	245
1752	297
1753	256
1754	109
1755	297
1756	146
1757	330
1758	123
1759	26
1760	366
1761	447
1762	489
1763	250
1764	82
1765	495
1766	195
1767	152
1768	50
1769	122
1770	433
1771	268
1772	491
1773	185
1774	642
1775	798
1776	104
1777	91
1778	218
1779	190
1780	139
1781	75
1782	137
1783	338
1784	156
1785	123
1786	202
1787	372
1788	282
1789	619
1790	360
1791	432
1792	453
1793	325
1794	270
1795	339
1796	331
1797	296
1798	333
1799	308
1800	291
1801	479
1802	530
1803	427
1804	413
1805	737
1806	498
1807	659
1808	577
1809	426
1810	408
1811	468
1812	594
1813	289
1814	409
1815	302
1816	592
1817	380
1818	275
1819	665
1820	266
1821	695
1822	524
1823	367
1824	500
1825	457
1826	278
1827	409
1828	153
1829	228
1830	546
1831	215
1832	209
1833	94
1834	306
1835	188
1836	153
1837	212
1838	193
1839	69
1840	199
1841	194
1842	161
1843	63
1844	145
1845	119
1846	401
1847	166
1848	193
1849	156
1850	192
1851	155
1852	244
1853	77
1854	173
1855	434
1856	353
1857	312
1858	93
1859	238
1860	486
1861	453
1862	158
1863	377
1864	251
1865	341
1866	183
1867	305
1868	79
1869	170
1870	260
1871	88
1872	318
1873	319
1874	221
1875	50
1876	335
1877	283
1878	641
1879	250
1880	81
1881	563
1882	429
1883	314
1884	472
1885	304
1886	180
1887	330
1888	340
1889	208
1890	132
1891	264
1892	538
1893	19
1894	247
1895	366
1896	200
1897	257
1898	228
1899	318
1900	425
1901	461
1902	251
1903	267
1904	331
1905	250
1906	248
1907	153
1908	107
1909	345
1910	236
1911	88
1912	328
1913	225
1914	84
1915	247
1916	209
1917	211
1918	87
1919	219
1920	196
1921	156
1922	398
1923	363
1924	86
1925	118
1926	270
1927	193
1928	184
1929	287
1930	239
1931	225
1932	147
1933	275
1934	195
1935	181
1936	170
1937	284
1938	259
1939	155
1940	121
1941	277
1942	380
1943	445
1944	556
1945	39
1946	208
1947	617
1948	158
1949	323
1950	298
1951	228
1952	322
1953	415
1954	341
1955	141
1956	94
1957	81
1958	602
1959	699
1960	503
1961	436
1962	95
1963	475
1964	526
1965	384
1966	433
1967	182
1968	78
1969	330
1970	567
1971	66
1972	315
1973	192
1974	255
1975	298
1976	325
1977	217
1978	329
1979	376
1980	438
1981	229
1982	376
1983	76
1984	428
1985	429
1986	105
1987	126
1988	413
1989	432
1990	69
1991	311
1992	217
1993	249
1994	400
1995	106
1996	329
1997	385
1998	369
1999	332
2000	434
2001	250
2002	224
2003	176
2004	130
2005	127
2006	404
2007	272
2008	397
2009	210
2010	239
2011	181
2012	248
2013	312
2014	341
2015	680
2016	164
2017	372
2018	265
2019	262
2020	488
2021	407
2022	143
2023	491
2024	328
2025	289
2026	372
2027	104
2028	331
2029	247
2030	639
2031	388
2032	156
2033	207
2034	82
2035	547
2036	634
2037	531
2038	337
2039	319
2040	475
2041	145
2042	101
2043	486
2044	476
2045	143
2046	560
2047	426
2048	383
2049	393
2050	320
2051	183
2052	122
2053	727
2054	446
2055	302
2056	169
2057	224
2058	592
2059	453
2060	241
2061	173
2062	121
2063	444
2064	464
2065	668
2066	459
2067	119
2068	174
2069	325
2070	276
2071	166
2072	207
2073	334
2074	102
2075	224
2076	169
2077	117
2078	143
2079	110
2080	420
2081	138
2082	150
2083	326
2084	200
2085	295
2086	425
2087	88
2088	221
2089	108
2090	513
2091	452
2092	333
2093	558
2094	463
2095	317
2096	622
2097	374
2098	255
2099	376
2100	362
2101	391
2102	184
2103	355
2104	368
2105	242
2106	302
2107	295
2108	146
2109	360
2110	178
2111	249
2112	315
2113	327
2114	220
2115	497
2116	591
2117	129
2118	151
2119	334
2120	354
2121	222
2122	310
2123	91
2124	187
2125	133
2126	214
2127	279
2128	100
2129	59
2130	413
2131	119
2132	455
2133	193
2134	395
2135	326
2136	572
2137	462
2138	311
2139	92
2140	258
2141	158
2142	272
2143	424
2144	332
2145	98
2146	147
2147	321
2148	398
2149	179
2150	182
2151	159
2152	122
2153	125
2154	245
2155	133
2156	576
2157	186
2158	120
2159	404
2160	470
2161	600
2162	438
2163	461
2164	374
2165	304
2166	481
2167	461
2168	161
2169	176
2170	196
2171	215
2172	183
2173	74
2174	227
2175	18
2176	283
2177	217
2178	205
2179	184
2180	328
2181	208
2182	107
2183	247
2184	228
2185	292
2186	240
2187	145
2188	20
2189	18
2190	37
2191	52
2192	158
2193	429
2194	111
2195	312
2196	366
2197	69
2198	223
2199	277
2200	226
2201	48
2202	378
2203	156
2204	170
2205	368
2206	432
2207	476
2208	551
2209	199
2210	433
2211	154
2212	422
2213	563
2214	525
2215	634
2216	142
2217	162
2218	508
2219	408
2220	270
2221	92
2222	118
2223	397
2224	411
2225	423
2226	346
2227	441
2228	128
2229	12
2230	476
2231	207
2232	405
2233	161
2234	402
2235	244
2236	67
2237	252
2238	158
2239	259
2240	214
2241	252
2242	218
2243	251
2244	389
2245	166
2246	124
2247	356
2248	131
2249	192
2250	126
2251	166
2252	192
2253	460
2254	377
2255	282
2256	284
2257	68
2258	105
2259	244
2260	205
2261	239
2262	279
2263	160
2264	507
2265	210
2266	151
2267	328
2268	503
2269	111
2270	95
2271	243
2272	153
2273	103
2274	197
2275	601
2276	131
2277	120
2278	632
2279	107
2280	286
2281	300
2282	302
2283	91
2284	579
2285	194
2286	220
2287	196
2288	382
2289	537
2290	263
2291	402
2292	246
2293	418
2294	538
2295	478
2296	135
2297	345
2298	374
2299	217
2300	149
2301	299
2302	324
2303	275
2304	461
2305	258
2306	248
2307	149
2308	302
2309	143
2310	264
2311	130
2312	212
2313	160
2314	130
2315	87
2316	219
2317	686
2318	188
2319	221
2320	79
2321	308
2322	89
2323	326
2324	373
2325	306
2326	198
2327	248
2328	88
2329	149
2330	286
2331	234
2332	144
2333	229
2334	112
2335	58
2336	136
2337	318
2338	582
2339	123
2340	225
2341	136
2342	249
2343	460
2344	95
2345	191
2346	376
2347	91
2348	687
2349	80
2350	124
2351	123
2352	626
2353	485
2354	370
2355	170
2356	130
2357	412
2358	458
2359	235
2360	420
2361	501
2362	415
2363	438
2364	385
2365	370
2366	323
2367	417
2368	368
2369	392
2370	613
2371	633
2372	704
2373	548
2374	410
2375	528
2376	120
2377	431
2378	426
2379	210
2380	188
2381	117
2382	121
2383	139
2384	143
2385	205
2386	105
2387	151
2388	72
2389	155
2390	116
2391	152
2392	496
2393	71
2394	325
2395	324
2396	234
2397	549
2398	307
2399	42
2400	248
2401	296
2402	543
2403	262
2404	92
2405	461
2406	169
2407	69
2408	67
2409	133
2410	73
2411	229
2412	233
2413	201
2414	344
2415	398
2416	259
2417	548
2418	133
2419	382
2420	369
2421	395
2422	264
2423	309
2424	91
2425	248
2426	472
2427	426
2428	194
2429	421
2430	386
2431	247
2432	227
2433	228
2434	208
2435	137
2436	228
2437	364
2438	359
2439	123
2440	230
2441	287
2442	263
2443	12
2444	392
2445	437
2446	227
2447	67
2448	135
2449	152
2450	318
2451	249
2452	317
2453	105
2454	237
2455	429
2456	230
2457	498
2458	94
2459	471
2460	84
2461	340
2462	186
2463	211
2464	277
2465	162
2466	310
2467	109
2468	165
2469	126
2470	253
2471	184
2472	246
2473	433
2474	150
2475	285
2476	285
2477	227
2478	434
2479	173
2480	147
2481	426
2482	584
2483	427
2484	242
2485	227
2486	304
2487	368
2488	123
2489	348
2490	178
2491	168
2492	449
2493	242
2494	104
2495	157
2496	142
2497	465
2498	87
2499	325
2500	86
2501	225
2502	345
2503	159
2504	517
2505	188
2506	232
2507	98
2508	377
2509	306
2510	220
2511	212
2512	540
2513	334
2514	353
2515	540
2516	118
2517	140
2518	518
2519	286
2520	206
2521	300
2522	107
2523	405
2524	501
2525	267
2526	169
2527	169
2528	331
2529	168
2530	90
2531	541
2532	352
2533	402
2534	244
2535	99
2536	235
2537	238
2538	221
2539	249
2540	87
2541	111
2542	563
2543	360
2544	387
2545	331
2546	439
2547	383
2548	144
2549	158
2550	356
2551	239
2552	108
2553	273
2554	97
2555	119
2556	324
2557	196
2558	599
2559	345
2560	91
2561	522
2562	311
2563	161
2564	410
2565	355
2566	85
2567	313
2568	169
2569	328
2570	200
2571	161
2572	540
2573	153
2574	211
2575	211
2576	81
2577	207
2578	214
2579	293
2580	222
2581	363
2582	211
2583	189
2584	307
2585	577
2586	420
2587	328
2588	401
2589	525
2590	405
2591	363
2592	501
2593	501
2594	770
2595	641
2596	606
2597	261
2598	371
2599	343
2600	109
2601	179
2602	144
2603	51
2604	177
2605	18
2606	171
2607	349
2608	130
2609	460
2610	163
2611	169
2612	143
2613	128
2614	285
2615	107
2616	444
2617	168
2618	162
2619	628
2620	379
2621	20
2622	292
2623	339
2624	71
2625	188
2626	475
2627	237
2628	61
2629	234
2630	111
2631	300
2632	466
2633	179
2634	80
2635	81
2636	299
2637	163
2638	118
2639	196
2640	298
2641	354
2642	402
2643	538
2644	363
2645	524
2646	355
2647	363
2648	399
2649	151
2650	254
2651	250
2652	266
2653	413
2654	224
2655	153
2656	189
2657	361
2658	185
2659	319
2660	125
2661	234
2662	145
2663	213
2664	300
2665	227
2666	160
2667	92
2668	114
2669	125
2670	120
2671	101
2672	510
2673	88
2674	88
2675	49
2676	492
2677	200
2678	313
2679	107
2680	424
2681	500
2682	371
2683	277
2684	116
2685	157
2686	389
2687	181
2688	172
2689	123
2690	128
2691	170
2692	565
2693	256
2694	143
2695	205
2696	122
2697	295
2698	84
2699	87
2700	134
2701	165
2702	142
